,date,tweet,clean_tweets,len,Sentiment
380,2020-07-16 16:23:47,RT @saml0ve11: Let’s just let these two write everything from now on. Masters of their craft. #IMayDestroyYou #Fleabag https://t.co/MtNtZ4D…,saml let let two write everything masters craft imaydestroyyou fleabag mtntz,76,0
381,2020-07-16 16:23:48,"RT @GreatWhite_9: Real Madrid vs Villareal.
Minute 85'
The score is 0-0.
Gareth Bale comes on (His birthday).
Minute 89'
Bale scores a bicy…",greatwhite real madrid vs villareal minute gareth bale mes bi hday minute bale res bicy,87,1
382,2020-07-16 16:23:48,@IanJamesPoulter @nationwidekids @MemorialGolf Watching early Memorial coverage - looks like Jack has granted your… https://t.co/QBLrKIRSPZ,ianjamespoulter nationwidekids memorialgolf watching early memorial verage looks like jack granted qblrkirspz,109,1
383,2020-07-16 16:23:48,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
384,2020-07-16 16:23:49,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
385,2020-07-16 16:23:50,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
386,2020-07-16 16:23:51,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
387,2020-07-16 16:23:51,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
388,2020-07-16 16:23:51,@locomoviewatch @pastortammy11 @Noodlez_USA Trump acted so early that Pelosi and Schumer bitched and whined about h… https://t.co/V3nzKSYura,lo moviewatch pasto ammy noodlez usa trump acted early pelosi schumer bitched whined h v nzksyura,97,1
389,2020-07-16 16:23:52,"Memorial Tournament Golf Live Stream Tiger Woods

Memorial Tournament Golf 2020 Live Stream

#click_the_link_&amp;_enjo… https://t.co/aVqrizqwYK",memorial tournament golf live stream tiger woods memorial tournament golf live stream click link amp enjo avqrizqwyk,116,1
390,2020-07-16 16:23:52,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
391,2020-07-16 16:23:52,"RT @PVAMUPanthers: GEN: Following his first day, new PVAMU Athletics Director Dr. Donald Reed (@DrDReed_20) makes his first address to Pant…",pvamupanthers gen following first day new pvamu athletics director dr donald reed drdreed makes first address pant,114,1
392,2020-07-16 16:23:52,"RT @sternshow: “@OrvilleIV comes out with a stick holding my underwear,” @ColinJost tells @HowardStern while recalling the multiple times h…",sternshow orvilleiv mes stick holding underwear colinjost tells howardstern recalling multiple times h,102,0
393,2020-07-16 16:23:53,RT @wvueers3: @SusanStJames3 Because his masters want to humanize him so that the gullible public will trust him and do as he says.,wvueers susanstjames masters want humanize gullible public trust says,69,0
394,2020-07-16 16:23:53,Stop,stop,4,0
395,2020-07-16 16:23:53,"RT @DrBeniRusani: After medical officer, if you want to become a specialist and then sub-speciality like cardiology or heart surgery:

+ 4…",drbenirusani medical officer want specialist sub speciality like cardiology hea surgery,87,0
396,2020-07-16 16:23:54,"RT @WilliamsRuto: With the changes in Parliamentary leadership including committee membership &amp; leadership now concluded, I urge all MPs NO…",williamsruto changes parliamentary leadership including mmittee membership amp leadership ncluded urge mps,106,0
397,2020-07-16 16:23:55,"RT @RBReich: Who got PPP loans, funded by American taxpayers:

—400 country clubs and golf resorts
—Private jet companies
—The exclusive me…",rbreich got ppp loans funded american taxpayers untry clubs golf reso private jet mpanies exclusive,99,0
398,2020-07-16 16:23:55,"RT @AlanTaveras2: To all my friends from up north and all act 22s, we are not the USA...people don’t care what you think your right is...we…",alantaveras friends h act usa people care think right,53,1
399,2020-07-16 16:23:56,"@lady_yells My dad is in his 50’s, COMPLETELY changed careers, got a masters, and is currently getting a PhD and is… https://t.co/wZmitJh8J4",lady yells dad completely changed careers got masters currently getting phd wzmitjh j,85,1
400,2020-07-16 16:23:56,"4. And since Boston Harbor, no one has gotten better at building mountains out of molehills or making innocent mist… https://t.co/r1eCcT0Dr2",since boston harbor one gotten better building mountains molehills making innocent mist r ecct dr,97,1
401,2020-07-16 16:23:57,"@PGATOUR @b_dechambeau In other news, PGA Tour bores people with yet another in an apparently endless series of cli… https://t.co/SKqEgFef9Q",pgatour b dechambeau news pga tour bores people yet another apparently endless series cli skqegfef q,100,-1
402,2020-07-16 16:23:57,@drosssports Certainly not any of “your” guys!  They won’t even be playing weekend golf!,drossspo ce ainly guys even playing weekend golf,48,0
403,2020-07-16 16:23:58,paid 10 dollars to play hot shots golf https://t.co/5ZZUrfxPgl,paid dollars play hot shots golf zzurfxpgl,42,1
404,2020-07-16 16:23:59,"RT @TrumpMustGo9: LMAO ""Chad"" here spit on an employee who asked him to put on a mask and then got kocked the f*ck out by a security guard.…",trumpmustgo lmao chad spit employee asked put mask got kocked f ck security guard,81,1
405,2020-07-16 16:23:59,Today's history lesson for the left.,today history lesson left,25,0
406,2020-07-16 16:24:00,"So now my bio lab is going to be online (ugh, online labs) but my bio lecture is going to be in reed arena??",bio lab going online ugh online labs bio lecture going reed arena,65,0
407,2020-07-16 16:24:00,RT @kezwilliams13: Lou Reed &amp; John Cale - Small Town https://t.co/iTCQZh3cyk via @YouTube #np,kezwilliams lou reed amp john cale small town itcqzh cyk via youtube np,71,-1
408,2020-07-16 16:24:01,My girl is selling homages to queer icons including Elle Woods and Matilda’s family. Get on it and show some love f… https://t.co/H9ZbrJenvi,girl selling homages queer ns including elle woods matilda family get show love f h zbrjenvi,92,1
409,2020-07-16 16:24:02,"I’m less worried about this stuff - you donate money to Trump, that’s on you.

But, all the tax payer funded golf t… https://t.co/YiD3nh3mgo",less worried stuff donate money trump tax payer funded golf yid nh mgo,70,-1
410,2020-07-16 16:24:04,"Memorial Tournament 2020 Live Stream (free live telecast online channel)

#Tiger_Woods Memorial Tournament Golf Liv… https://t.co/Bttd4ACYbV",memorial tournament live stream free live telecast online channel tiger woods memorial tournament golf liv bttd acybv,117,1
411,2020-07-16 16:24:04,"@LOLGOP Where is the transparency tRump???? Why are the American people being, literally, kept in the dark?? Do you… https://t.co/1q1ALnzGdv",lolgop transparency trump american people literally kept dark q alnzgdv,71,-1
412,2020-07-16 16:24:04,The truth most Africans don’t want to hear,truth africans want hear,24,0
413,2020-07-16 16:24:05,"RT @SnazzyEvol: How to get masters in 2020..

Full Video: https://t.co/Ep8yiqAZTm https://t.co/G76I2FFOkc",snazzyevol get masters full video ep yiqaztm g ffokc,52,1
414,2020-07-16 16:24:06,"RT @goldkanet: There are no words to describe how much I love this character.
Tried to capture Abby in old masters style
#TLOU2 #TheLastofU…",goldkanet words describe much love character tried capture abby old masters style tlou thelastofu,97,1
415,2020-07-16 16:24:06,If they ever make a proper Masters of the Universe movie she would make an excellent Teela.,ever make proper masters universe movie would make excellent teela,66,1
416,2020-07-16 16:24:07,No one needs that many bathrooms unless you shit every 10 seconds and if you do get a colostomy bag because there’s… https://t.co/W5Z9wzV3ar,one needs many bathrooms unless shit every se nds get lostomy bag w z wzv ar,76,1
417,2020-07-16 16:24:08,J.C. in the Woods: Birdsong and Coffee (#8) https://t.co/822R0CbOuL via @YouTube,j c woods birdsong coffee r cboul via youtube,45,0
418,2020-07-16 16:24:09,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
419,2020-07-16 16:24:10,"RT @AlanTaveras2: To all my friends from up north and all act 22s, we are not the USA...people don’t care what you think your right is...we…",alantaveras friends h act usa people care think right,53,1
420,2020-07-16 16:24:10,@jgault13 To the shock of absolutely no one in the masters running community,jgault shock absolutely one masters running mmunity,51,1
421,2020-07-16 16:24:10,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
422,2020-07-16 16:24:10,"Memorial Tournament Golf Live Stream Tiger Woods

Memorial Tournament Golf 2020 Live Stream

#click_the_link_&amp;_enjo… https://t.co/fsIzRo2ONQ",memorial tournament golf live stream tiger woods memorial tournament golf live stream click link amp enjo fsizro onq,116,1
423,2020-07-16 16:24:11,Glenview Woods @FPDCC #thursdayvibes https://t.co/meXExxNjpQ,glenview woods fpdcc thursdayvibes mexexxnjpq,45,0
424,2020-07-16 16:24:12,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
425,2020-07-16 16:24:13,RT @pinkgirlsdaily: Today’s pink anime girl of the day is Abigail from Heart of the Woods! https://t.co/veo6woEBDG,pinkgirlsdaily today pink anime girl day abigail hea woods veo woebdg,69,-1
426,2020-07-16 16:24:13,RT @JcsCommentary: JOE ROGAN BOB SAGET  @bobsaget  @joerogan  amazing podcast tour all gotta hear it ...best thing is when Bob mentions twe…,jcscommentary joe rogan bob saget bobsaget joerogan amazing podcast tour gotta hear best thing bob mentions twe,111,1
427,2020-07-16 16:24:13,"@washingtonpost Washington Post Announces:  After visiting Walter Reed Hospital in a mask, Trump felt compelled to… https://t.co/fBVqHku8OS",washingtonpost washington post announces visiting walter reed hospital mask trump felt mpelled fbvqhku os,105,0
428,2020-07-16 16:24:14,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
429,2020-07-16 16:24:14,"Spacex interview delayed till fall/winter cus I’m doing masters and they want peeps to pollute the atmosphere full time, will update then",spacex interview delayed till fall winter cus masters want peeps pollute atmosphere full time update,100,1
430,2020-07-16 16:24:14,RT @saml0ve11: Let’s just let these two write everything from now on. Masters of their craft. #IMayDestroyYou #Fleabag https://t.co/MtNtZ4D…,saml let let two write everything masters craft imaydestroyyou fleabag mtntz,76,0
431,2020-07-16 16:24:14,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
432,2020-07-16 16:24:15,RT @WeirdlandTales: BABA OF THE WOODS. Felt sculpture by Paolo del Toro. https://t.co/Wajnz8BQ7n,weirdlandtales baba woods felt sculpture paolo del toro wajnz bq n,66,0
433,2020-07-16 16:24:16,RT @RealJamesWoods: I was thinking of Beluga caviar blinis for lunch...,realjameswoods thinking beluga caviar blinis lunch,50,0
434,2020-07-16 16:24:17,RT @CaslerNoel: If you think the daughter of mafia money-launderer who sexually assaults women for kicks and sold cocaine out of his casino…,caslernoel think daughter mafia money launderer sexually assaults women kicks sold caine casino,95,1
435,2020-07-16 16:24:17,"RT @JinglesPigtails: i did see a lesbian wearing *this* hat the other day, so i definitely need it now. my FIL and all my BIL love golf htt…",jinglespigtails see lesbian wearing hat day definitely need fil bil love golf htt,81,1
436,2020-07-16 16:24:17,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
437,2020-07-16 16:24:20,"To explain to people why I need a Masters degree, oh and to be called Ms. Library Lady on an hourly basis",explain people need masters degree oh called ms library lady hourly basis,73,0
438,2020-07-16 16:24:20,PETITION: JUSTICE FOR SEAN REED https://t.co/FAtDylnmgd,petition justice sean reed fatdylnmgd,37,0
439,2020-07-16 16:24:21,watching masters of sex https://t.co/xNrooYfulA,watching masters sex xnrooyfula,31,0
440,2020-07-16 16:24:21,"RT @GolfForeEvents1: ""Make plans to attend The Golf Fore Dad Challenge on September 28TH, 2020."""" ""The Fun begins with a 4 Ball Team Scramb…",golfforeevents make plans attend golf fore dad challenge september th fun begins ball team scramb,97,1
441,2020-07-16 16:24:21,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
442,2020-07-16 16:24:22,"Trump to press battle over tax returns after Supreme Court defeat, lawyers say...my guess is that Trump is worried… https://t.co/YebuwNpOiO",trump press battle tax returns supreme cou defeat lawyers say guess trump worried yebuwnpoio,92,0
443,2020-07-16 16:24:22,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
444,2020-07-16 16:24:22,@Vocal_SealPoke Marie would give a short lived golf clap. Moving towards the female as she’d return back to her can… https://t.co/gslXvgODw0,vocal sealpoke marie would give sho lived golf clap moving towards female return back gslxvgodw,95,0
445,2020-07-16 16:24:23,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
446,2020-07-16 16:24:23,"@AndyGlockner My lineup is doing stellar... Save for my $9,300 man currently sitting in last place at +8. Golf is cruel.",andyglockner lineup stellar save man currently sitting last place golf cruel,76,-1
447,2020-07-16 16:24:23,RT @BarstoolTrent: Tiger Woods is playing golf today.,barstooltrent tiger woods playing golf today,44,0
448,2020-07-16 16:24:23,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
449,2020-07-16 16:24:24,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
450,2020-07-16 16:24:24,Welcome to The Hill.,wel hill,8,0
451,2020-07-16 16:24:25,"Memorial Tournament Golf Live Stream Tiger Woods

Memorial Tournament Golf 2020 Live Stream

#click_the_link_&amp;_enjo… https://t.co/ZFt1D2SV5A",memorial tournament golf live stream tiger woods memorial tournament golf live stream click link amp enjo zft sv,112,1
452,2020-07-16 16:24:25,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
453,2020-07-16 16:24:25,"Tuck Frump.

I've been fully behind @GovLarryHogan since Day 1 of this pandemic.  He's had a lot of pushback from t… https://t.co/yJglLdwO5z",tuck frump fully behind govlarryhogan since day pandemic lot pushback yjglldwo z,80,-1
454,2020-07-16 16:24:25,RT @MadhubantiChat3: Dear @3M n @scotchbrite I am a masters in law pursuing my PHD. I practice law and have an import and export company wi…,madhubantichat dear n tchbrite masters law pursuing phd practice law impo expo mpany wi,87,0
455,2020-07-16 16:24:26,"Scavenger Hunt, Charlotte Year 6
1990s-2000s decades
Aldi picture
Sleeping bag for £19.99
90s clothes
Aslan in Bans… https://t.co/5Ecds3nlX8",scavenger hunt charlotte year decades aldi picture sleeping bag clothes aslan bans ecds nlx,91,0
456,2020-07-16 16:24:28,"RT @HenryCoathletic: Anyone interested in playing boys golf this year please email Coach Dill ASAP. 
stuart.dill@henry.kyschools.us",henrycoathletic anyone interested playing boys golf year please email coach dill asap stua dill henry kyschools us,114,1
457,2020-07-16 16:24:28,@BHoover_NEOH @kevinlea24 @TeilmannWatt @PantonSociety @PepperellEddie @NoLayingUp Cut him some slack. He got a day… https://t.co/JJqRjiK4l1,bhoover neoh kevinlea teilmannwatt pantonsociety pepperelleddie nolayingup cut slack got day jjqrjik l,102,0
458,2020-07-16 16:24:28,@kasie And he never drives anything bigger than a golf cart.,kasie never drives anything bigger golf ca,42,0
459,2020-07-16 16:24:28,I want to learn to golf so I can ride in a cart drinking all day,want learn golf ride ca drinking day,36,0
460,2020-07-16 16:24:29,"RT @MrAndyNgo: Shaelyn A. Reed, a convicted child rapist, was arrested &amp; charged w/felony assault at an #antifa brawl in Washington state.…",mrandyngo shaelyn reed nvicted child rapist arrested amp charged w felony assault antifa brawl washington state,111,0
461,2020-07-16 16:24:30,"Agree! Also, out of bounds in golf changed to a 1-stroke penalty,  no loss of distance.  As it stands with stroke a… https://t.co/29F5lKscAS",agree also bounds golf changed stroke penalty loss distance stands stroke f lkscas,82,0
462,2020-07-16 16:24:31,"RT @mdbell79: It’s a rarely acknowledged truth that every story can be improved by adding a bear, surely the most literary of the great bea…",mdbell rarely acknowledged truth every story improved adding bear surely literary great bea,91,1
463,2020-07-16 16:24:32,@thejessicadrake Good morning to you too! How's the weather in your neck of the woods?,thejessicadrake good morning weather neck woods,47,1
464,2020-07-16 16:24:32,"Memorial Tournament 2020 Live Stream (free live telecast online channel)

#Tiger_Woods Memorial Tournament Golf Liv… https://t.co/sCop4PNqta",memorial tournament live stream free live telecast online channel tiger woods memorial tournament golf liv scop pnqta,117,1
465,2020-07-16 16:24:33,"RT @davidschneider: 1: 
The Pope is Catholic

2:
Bears shit in the woods

3:",davidschneider pope catholic bears shit woods,45,-1
466,2020-07-16 16:24:34,RT @manda_noodles: To become one with the woods https://t.co/sKQM2Tsb3Q,manda noodles one woods skqm tsb q,34,0
467,2020-07-16 16:24:34,@aptncharlotte Woods here is gonna live your dream.,aptncharlotte woods gonna live dream,36,1
468,2020-07-16 16:24:35,"RT @bitchpuddinb: Sadly, many of you will have to lose a loved one to take any of this seriously 

To think we're out of the woods already…",bitchpuddinb sadly many lose loved one take seriously think woods already,73,1
469,2020-07-16 16:24:35,"listen to the beating of your heart, listen to the reed of your breath. one is mechanical, the other is celestial.",listen beating hea listen reed breath one mechanical celestial,62,0
470,2020-07-16 16:24:35,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
471,2020-07-16 16:24:35,@realDonaldTrump Why don’t you shut your mouth and try focusing on keeping us safe from this pandemic...oh wait.. y… https://t.co/GR0vLFsg5S,realdonaldtrump shut mouth try focusing keeping us safe pandemic oh wait gr vlfsg,81,1
472,2020-07-16 16:24:35,@james_carbone @offofthetrail @benshapiro Yeah because no presidents have ever played golf watch tv or take vacatio… https://t.co/TtquIaBuiL,james carbone offofthetrail benshapiro yeah presidents ever played golf watch tv take vacatio ttquiabuil,104,0
473,2020-07-16 16:24:35,RT @CaucasianJames: dudes dress up nicer for golf than they do for dates,caucasianjames dudes dress nicer golf dates,43,0
474,2020-07-16 16:24:36,"RT @PapioMick: Agree! Also, out of bounds in golf changed to a 1-stroke penalty,  no loss of distance.  As it stands with stroke and loss o…",papiomick agree also bounds golf changed stroke penalty loss distance stands stroke loss,88,0
475,2020-07-16 16:24:36,RT @MadhubantiChat3: Dear @3M n @scotchbrite I am a masters in law pursuing my PHD. I practice law and have an import and export company wi…,madhubantichat dear n tchbrite masters law pursuing phd practice law impo expo mpany wi,87,0
476,2020-07-16 16:24:37,RT @__BigO__: IM FINALLY QUITTING MY DEAD END JOB AND GOING TO PURSUE MY MASTERS THIS FALL!!!!! MY GOD IS A MIRACLE WORKER!!!! https://t.co…,bigo im finally quitting dead end job going pursue masters fall god miracle worker,82,-1
477,2020-07-16 16:24:37,"RT @DrBeniRusani: After medical officer, if you want to become a specialist and then sub-speciality like cardiology or heart surgery:

+ 4…",drbenirusani medical officer want specialist sub speciality like cardiology hea surgery,87,0
478,2020-07-16 16:24:37,RT @KScribani: Still trying to master those new legs on the golf course. #deer #babydeer #fawn #wildlifephotography #naturelovers #NaturePh…,kscribani still trying master new legs golf urse deer babydeer fawn wildlifephotography naturelovers natureph,109,1
479,2020-07-16 16:24:38,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
480,2020-07-16 16:24:39,RT @CaslerNoel: If you think the daughter of mafia money-launderer who sexually assaults women for kicks and sold cocaine out of his casino…,caslernoel think daughter mafia money launderer sexually assaults women kicks sold caine casino,95,1
481,2020-07-16 16:24:41,I need two woods and hug from my babe,need two woods hug babe,23,0
482,2020-07-16 16:24:41,"Sometimes it's comforting to know that the old wacko stuff is still out there. I love the understatement of ""expert… https://t.co/wPGGKgGtGP",sometimes mfo ing know old wacko stuff still love understatement expe wpggkggtgp,80,1
483,2020-07-16 16:24:41,"RT @RebekahLSanders: REMINDER TO @GANNETT since your lawyers seem to struggle to understand labor law:

It's illegal to unilaterally cut 40…",rebekahlsanders reminder gannett since lawyers seem struggle understand labor law illegal unilaterally cut,106,-1
484,2020-07-16 16:24:42,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
485,2020-07-16 16:24:42,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
486,2020-07-16 16:24:43,Umm so I’m throwing pots in a studio in the middle of the woods being fed olives and goats cheese and washing the t… https://t.co/KnMqMwYl4U,umm throwing pots studio middle woods fed olives goats cheese washing knmqmwyl u,80,0
487,2020-07-16 16:24:43,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
488,2020-07-16 16:24:44,@MeetOliviaArden I recently bought this pair of Lowa boots while in Nashville and after doing a four hour hike to a… https://t.co/8QgHOmvSTc,meetoliviaarden recently bought pair lowa boots nashville four hour hike qghomvstc,82,0
489,2020-07-16 16:24:44,"Tiger Woods Memorial Tournament Golf Live Stream

Memorial Tournament 2020 Live Stream (click the link &amp; enjoy the… https://t.co/MFDXv1EBH8",tiger woods memorial tournament golf live stream memorial tournament live stream click link amp enjoy mfdxv ebh,111,1
490,2020-07-16 16:24:45,"RT @mementomori_rm: #アークナイツ版深夜の真剣お絵かき60分一本勝負
Reed https://t.co/QH6dxxItoD",mementomori rm reed qh dxxitod,30,0
491,2020-07-16 16:24:46,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
492,2020-07-16 16:24:46,"RT @WilliamsRuto: With the changes in Parliamentary leadership including committee membership &amp; leadership now concluded, I urge all MPs NO…",williamsruto changes parliamentary leadership including mmittee membership amp leadership ncluded urge mps,106,0
493,2020-07-16 16:24:47,"RT @goldkanet: There are no words to describe how much I love this character.
Tried to capture Abby in old masters style
#TLOU2 #TheLastofU…",goldkanet words describe much love character tried capture abby old masters style tlou thelastofu,97,1
494,2020-07-16 16:24:49,RT @CraigLodes: Ever just wanna lay down in the woods until the moss reclaims you?,craiglodes ever wanna lay woods moss reclaims,45,0
495,2020-07-16 16:24:49,RT @THEEHollywood_: Nigga is gonna trigger Meg The Stallion stangirl twitter,theehollywood nigga gonna trigger meg stallion stangirl twitter,63,0
496,2020-07-16 16:24:50,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
497,2020-07-16 16:24:50,RT @RedWingGrips: Dr. Fauci is gracing the cover and doing photoshoots for InStyle magazine so I don't want to hear one damn word about Tru…,redwinggrips dr fauci gracing ver photoshoots instyle magazine want hear one damn word tru,90,0
498,2020-07-16 16:24:50,Anyone trying to golf before I go review sandwiches this weekend?,anyone trying golf go review sandwiches weekend,47,0
499,2020-07-16 16:24:51,"Call me old school, but I love checking in and seeing a bunch of over par scores. Puts a smile on my face every tim… https://t.co/FcFzCM1Y6S",call old school love checking seeing bunch par res puts smile face every tim fcfzcm,83,1
500,2020-07-16 16:24:51,"RT @WilliamsRuto: With the changes in Parliamentary leadership including committee membership &amp; leadership now concluded, I urge all MPs NO…",williamsruto changes parliamentary leadership including mmittee membership amp leadership ncluded urge mps,106,0
501,2020-07-16 16:24:52,@Cmlaurin1 @PressSec Says the lady who follows James Woods and retweets childish immature pictures of Clinton.,cmlaurin presssec says lady follows james woods retweets childish immature pictures clinton,91,-1
502,2020-07-16 16:24:52,"RT @AlanTaveras2: To all my friends from up north and all act 22s, we are not the USA...people don’t care what you think your right is...we…",alantaveras friends h act usa people care think right,53,1
503,2020-07-16 16:24:52,@JonahofNinevah I’ll show you the power the Lord will soon grant me [1] And there was given me a reed like unto a r… https://t.co/QH2rykrAG8,jonahofninevah show power lord soon grant given reed like unto r qh rykrag,74,0
504,2020-07-16 16:24:52,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
505,2020-07-16 16:24:54,"RT @realitycheckind: SCHISM : this is the word these Dravidian morons are looking for. If you dont like this Murugan, then you need to inve…",realitycheckind schism word dravidian morons looking dont like murugan need inve,80,-1
506,2020-07-16 16:24:54,"Tiger Woods Memorial Tournament Golf Live Stream

Memorial Tournament 2020 Live Stream (click the link &amp; enjoy the… https://t.co/tdH2yZfoZP",tiger woods memorial tournament golf live stream memorial tournament live stream click link amp enjoy tdh yzfozp,112,1
507,2020-07-16 16:24:55,RT @MarineHotelUK: Glorious conditions for playing links golf at Royal Troon GC this afternoon. We just love watching golfers tackle the fe…,marinehoteluk glorious nditions playing links golf royal troon gc afternoon love watching golfers tackle fe,107,1
508,2020-07-16 16:24:55,2023 @gladiatorbsbl OF/RHP Thomas Reed barrels a hard shot back up the middle during our @NB_Baseball @Program15BB… https://t.co/dgwqGIjlGd,gladiatorbsbl rhp thomas reed barrels hard shot back middle nb baseball program bb dgwqgijlgd,93,-1
509,2020-07-16 16:24:55,@tjwprice @PegsUk Yes me too - three Masters before this EdD.,tjwprice pegsuk yes three masters edd,37,0
510,2020-07-16 16:24:57,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
511,2020-07-16 16:24:58,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
512,2020-07-16 16:24:58,@CarolinaKid16 @StarLord1776 @TheAPJournalist @SenateDems @SenateGOP @HouseDemocrats Nobody fears white collar crim… https://t.co/AeZpgajnrY,carolinakid starlord theapjournalist senatedems senategop housedemocrats nobody fears white llar crim aezpgajnry,112,0
